te_id	species	chrom	te_start	te_end	te_class	te_subclass
Populus_pseudoglauca|Chr14:1229740-1229790|Denovo_Non_LTR_12	Populus_pseudoglauca	Chr14	1229740	1229790	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr14:15731715-15731759|LTR_1093-int	Populus_pseudoglauca	Chr14	15731715	15731759	LTR	LTR/Gypsy
Populus_pseudoglauca|Chr14:17565081-17565237|TIR_105	Populus_pseudoglauca	Chr14	17565081	17565237	TIR	DNA/hAT
Populus_pseudoglauca|Chr15:5493585-5493758|Denovo_Non_LTR_9	Populus_pseudoglauca	Chr15	5493585	5493758	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr15:5494691-5494827|TIR_25	Populus_pseudoglauca	Chr15	5494691	5494827	TIR	DNA/other
Populus_pseudoglauca|Chr16:2387262-2387465|TIR_25	Populus_pseudoglauca	Chr16	2387262	2387465	TIR	DNA/other
Populus_pseudoglauca|Chr16:12838494-12838585|Homology_Non_LTR_2	Populus_pseudoglauca	Chr16	12838494	12838585	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr17:2460237-2460385|TIR_68	Populus_pseudoglauca	Chr17	2460237	2460385	TIR	DNA/hAT
Populus_pseudoglauca|Chr17:13259097-13259406|TIR_20	Populus_pseudoglauca	Chr17	13259097	13259406	TIR	DNA/CMC-EnSpm
Populus_pseudoglauca|Chr17:13267685-13267904|TIR_164	Populus_pseudoglauca	Chr17	13267685	13267904	TIR	DNA/other
Populus_pseudoglauca|Chr17:13267909-13268095|LTR_480-LTR	Populus_pseudoglauca	Chr17	13267909	13268095	LTR	LTR/Copia
Populus_pseudoglauca|Chr17:14843233-14843339|TIR_25	Populus_pseudoglauca	Chr17	14843233	14843339	TIR	DNA/other
Populus_pseudoglauca|Chr17:14843241-14843361|TIR_74	Populus_pseudoglauca	Chr17	14843241	14843361	TIR	DNA/hAT
Populus_pseudoglauca|Chr17:15346949-15347001|TIR_147	Populus_pseudoglauca	Chr17	15346949	15347001	TIR	DNA/CMC-EnSpm
Populus_pseudoglauca|Chr17:15348099-15348189|TIR_164	Populus_pseudoglauca	Chr17	15348099	15348189	TIR	DNA/other
Populus_pseudoglauca|Chr17:15352088-15352892|TIR_167	Populus_pseudoglauca	Chr17	15352088	15352892	TIR	DNA/PIF-Harbinger
Populus_pseudoglauca|Chr19:7192351-7192441|TIR_21	Populus_pseudoglauca	Chr19	7192351	7192441	TIR	DNA/TcMar
Populus_pseudoglauca|Chr19:7192777-7192921|TIR_25	Populus_pseudoglauca	Chr19	7192777	7192921	TIR	DNA/other
Populus_pseudoglauca|Chr19:7192942-7193139|TIR_74	Populus_pseudoglauca	Chr19	7192942	7193139	TIR	DNA/hAT
Populus_pseudoglauca|Chr19:7193139-7193175|TIR_110	Populus_pseudoglauca	Chr19	7193139	7193175	TIR	DNA/TcMar
Populus_pseudoglauca|Chr19:7195655-7195702|TIR_82	Populus_pseudoglauca	Chr19	7195655	7195702	TIR	DNA/other
Populus_pseudoglauca|Chr19:7196852-7197703|TIR_48	Populus_pseudoglauca	Chr19	7196852	7197703	TIR	DNA/hAT
Populus_pseudoglauca|Chr19:8909866-8910070|TIR_25	Populus_pseudoglauca	Chr19	8909866	8910070	TIR	DNA/other
Populus_pseudoglauca|Chr19:10094681-10094831|TIR_110	Populus_pseudoglauca	Chr19	10094681	10094831	TIR	DNA/TcMar
Populus_pseudoglauca|Chr19:10094698-10094832|Denovo_Non_LTR_11	Populus_pseudoglauca	Chr19	10094698	10094832	TIR	DNA/hAT
Populus_pseudoglauca|Chr19:10094959-10095017|TIR_20	Populus_pseudoglauca	Chr19	10094959	10095017	TIR	DNA/CMC-EnSpm
Populus_pseudoglauca|Chr19:10098370-10098569|TIR_25	Populus_pseudoglauca	Chr19	10098370	10098569	TIR	DNA/other
Populus_pseudoglauca|Chr19:10516899-10516989|TIR_74	Populus_pseudoglauca	Chr19	10516899	10516989	TIR	DNA/hAT
Populus_pseudoglauca|Chr19:10520283-10520378|LTR_476-LTR	Populus_pseudoglauca	Chr19	10520283	10520378	LTR	LTR/Gypsy
Populus_pseudoglauca|Chr19:11055502-11055690|TIR_25	Populus_pseudoglauca	Chr19	11055502	11055690	TIR	DNA/other
Populus_pseudoglauca|Chr19:12843070-12843234|TIR_74	Populus_pseudoglauca	Chr19	12843070	12843234	TIR	DNA/hAT
Populus_pseudoglauca|Chr19:12855024-12855120|TIR_21	Populus_pseudoglauca	Chr19	12855024	12855120	TIR	DNA/TcMar
Populus_pseudoglauca|Chr2:2738626-2738822|Denovo_Non_LTR_10	Populus_pseudoglauca	Chr2	2738626	2738822	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr2:4344871-4345045|TIR_144	Populus_pseudoglauca	Chr2	4344871	4345045	TIR	DNA/hAT
Populus_pseudoglauca|Chr2:4352285-4352619|TIR_36	Populus_pseudoglauca	Chr2	4352285	4352619	TIR	DNA/CMC-EnSpm
Populus_pseudoglauca|Chr2:4352855-4354502|TIR_2	Populus_pseudoglauca	Chr2	4352855	4354502	TIR	DNA/CMC-EnSpm
Populus_pseudoglauca|Chr2:6427355-6427471|TIR_51	Populus_pseudoglauca	Chr2	6427355	6427471	TIR	DNA/TcMar
Populus_pseudoglauca|Chr2:6427471-6427508|TIR_144	Populus_pseudoglauca	Chr2	6427471	6427508	TIR	DNA/hAT
Populus_pseudoglauca|Chr2:6432029-6432134|Denovo_Non_LTR_14	Populus_pseudoglauca	Chr2	6432029	6432134	LTR	LTR/other
Populus_pseudoglauca|Chr2:6432161-6432283|Denovo_Non_LTR_14	Populus_pseudoglauca	Chr2	6432161	6432283	LTR	LTR/other
Populus_pseudoglauca|Chr2:6432284-6432429|Denovo_Non_LTR_14	Populus_pseudoglauca	Chr2	6432284	6432429	LTR	LTR/other
Populus_pseudoglauca|Chr2:6432500-6432528|TIR_10	Populus_pseudoglauca	Chr2	6432500	6432528	non-LTR	LINE/L1
Populus_pseudoglauca|Chr2:6432555-6433672|TIR_10	Populus_pseudoglauca	Chr2	6432555	6433672	non-LTR	LINE/L1
Populus_pseudoglauca|Chr2:9273139-9273187|TIR_25	Populus_pseudoglauca	Chr2	9273139	9273187	TIR	DNA/other
Populus_pseudoglauca|Chr2:9273187-9273313|Denovo_Non_LTR_11	Populus_pseudoglauca	Chr2	9273187	9273313	TIR	DNA/hAT
Populus_pseudoglauca|Chr2:26721749-26721945|TIR_25	Populus_pseudoglauca	Chr2	26721749	26721945	TIR	DNA/other
Populus_pseudoglauca|Chr2:26726614-26726801|TIR_25	Populus_pseudoglauca	Chr2	26726614	26726801	TIR	DNA/other
Populus_pseudoglauca|Chr2:29395996-29396072|LTR_885-int	Populus_pseudoglauca	Chr2	29395996	29396072	LTR	LTR/Gypsy
Populus_pseudoglauca|Chr2:29396288-29396877|LTR_1235-int	Populus_pseudoglauca	Chr2	29396288	29396877	LTR	LTR/Gypsy
Populus_pseudoglauca|Chr2:29399955-29400083|TIR_17	Populus_pseudoglauca	Chr2	29399955	29400083	TIR	DNA/PIF-Harbinger
Populus_pseudoglauca|Chr2:29399969-29400104|TIR_83	Populus_pseudoglauca	Chr2	29399969	29400104	TIR	DNA/other
Populus_pseudoglauca|Chr3:2064124-2064385|TIR_164	Populus_pseudoglauca	Chr3	2064124	2064385	TIR	DNA/other
Populus_pseudoglauca|Chr3:6462767-6462945|Denovo_Non_LTR_9	Populus_pseudoglauca	Chr3	6462767	6462945	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr3:6463510-6466670|LTR_1338-int	Populus_pseudoglauca	Chr3	6463510	6466670	LTR	LTR/Copia
Populus_pseudoglauca|Chr3:7523261-7523315|TIR_25	Populus_pseudoglauca	Chr3	7523261	7523315	TIR	DNA/other
Populus_pseudoglauca|Chr3:7523340-7523421|TIR_25	Populus_pseudoglauca	Chr3	7523340	7523421	TIR	DNA/other
Populus_pseudoglauca|Chr3:7523769-7523925|TIR_82	Populus_pseudoglauca	Chr3	7523769	7523925	TIR	DNA/other
Populus_pseudoglauca|Chr3:7524656-7524826|TIR_25	Populus_pseudoglauca	Chr3	7524656	7524826	TIR	DNA/other
Populus_pseudoglauca|Chr3:7528886-7529058|Denovo_Non_LTR_9	Populus_pseudoglauca	Chr3	7528886	7529058	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr3:8009866-8009916|LTR_849-int	Populus_pseudoglauca	Chr3	8009866	8009916	LTR	LTR/Copia
Populus_pseudoglauca|Chr3:8012470-8012623|TIR_73	Populus_pseudoglauca	Chr3	8012470	8012623	TIR	DNA/TcMar
Populus_pseudoglauca|Chr3:8013259-8013412|TIR_25	Populus_pseudoglauca	Chr3	8013259	8013412	TIR	DNA/other
Populus_pseudoglauca|Chr3:16121156-16121834|LTR_345-LTR	Populus_pseudoglauca	Chr3	16121156	16121834	LTR	LTR/Copia
Populus_pseudoglauca|Chr4:2181406-2181584|TIR_73	Populus_pseudoglauca	Chr4	2181406	2181584	TIR	DNA/TcMar
Populus_pseudoglauca|Chr4:3082363-3082491|TIR_51	Populus_pseudoglauca	Chr4	3082363	3082491	TIR	DNA/TcMar
Populus_pseudoglauca|Chr4:3086404-3086617|TIR_19	Populus_pseudoglauca	Chr4	3086404	3086617	TIR	DNA/PIF-Harbinger
Populus_pseudoglauca|Chr4:4789908-4790073|TIR_51	Populus_pseudoglauca	Chr4	4789908	4790073	TIR	DNA/TcMar
Populus_pseudoglauca|Chr4:4790032-4790071|TIR_25	Populus_pseudoglauca	Chr4	4790032	4790071	TIR	DNA/other
Populus_pseudoglauca|Chr4:4790777-4790926|TIR_82	Populus_pseudoglauca	Chr4	4790777	4790926	TIR	DNA/other
Populus_pseudoglauca|Chr4:4791286-4791443|TIR_82	Populus_pseudoglauca	Chr4	4791286	4791443	TIR	DNA/other
Populus_pseudoglauca|Chr4:4982301-4982450|TIR_25	Populus_pseudoglauca	Chr4	4982301	4982450	TIR	DNA/other
Populus_pseudoglauca|Chr4:4982450-4982493|TIR_110	Populus_pseudoglauca	Chr4	4982450	4982493	TIR	DNA/TcMar
Populus_pseudoglauca|Chr4:6729327-6729416|TIR_82	Populus_pseudoglauca	Chr4	6729327	6729416	TIR	DNA/other
Populus_pseudoglauca|Chr4:6730175-6730191|TIR_51	Populus_pseudoglauca	Chr4	6730175	6730191	TIR	DNA/TcMar
Populus_pseudoglauca|Chr4:6730191-6730323|TIR_104	Populus_pseudoglauca	Chr4	6730191	6730323	TIR	DNA/hAT
Populus_pseudoglauca|Chr4:6730279-6730517|TIR_104	Populus_pseudoglauca	Chr4	6730279	6730517	TIR	DNA/hAT
Populus_pseudoglauca|Chr4:6730349-6730519|TIR_110	Populus_pseudoglauca	Chr4	6730349	6730519	TIR	DNA/TcMar
Populus_pseudoglauca|Chr4:9023470-9023541|TIR_25	Populus_pseudoglauca	Chr4	9023470	9023541	TIR	DNA/other
Populus_pseudoglauca|Chr4:9023541-9023576|TIR_19	Populus_pseudoglauca	Chr4	9023541	9023576	TIR	DNA/PIF-Harbinger
Populus_pseudoglauca|Chr4:9023639-9023839|TIR_74	Populus_pseudoglauca	Chr4	9023639	9023839	TIR	DNA/hAT
Populus_pseudoglauca|Chr4:9023887-9024072|TIR_71	Populus_pseudoglauca	Chr4	9023887	9024072	TIR	DNA/hAT
Populus_pseudoglauca|Chr4:9024112-9024299|TIR_25	Populus_pseudoglauca	Chr4	9024112	9024299	TIR	DNA/other
Populus_pseudoglauca|Chr4:9027662-9027716|TIR_17	Populus_pseudoglauca	Chr4	9027662	9027716	TIR	DNA/PIF-Harbinger
Populus_pseudoglauca|Chr4:9767527-9767699|TIR_31	Populus_pseudoglauca	Chr4	9767527	9767699	TIR	DNA/hAT
Populus_pseudoglauca|Chr4:9767773-9767932|TIR_31	Populus_pseudoglauca	Chr4	9767773	9767932	TIR	DNA/hAT
Populus_pseudoglauca|Chr4:9768467-9768654|TIR_167	Populus_pseudoglauca	Chr4	9768467	9768654	TIR	DNA/PIF-Harbinger
Populus_pseudoglauca|Chr4:13104590-13104666|LTR_1353-int	Populus_pseudoglauca	Chr4	13104590	13104666	LTR	LTR/Copia
Populus_pseudoglauca|Chr4:13111814-13111959|Denovo_Non_LTR_11	Populus_pseudoglauca	Chr4	13111814	13111959	TIR	DNA/hAT
Populus_pseudoglauca|Chr4:13111959-13111988|TIR_144	Populus_pseudoglauca	Chr4	13111959	13111988	TIR	DNA/hAT
Populus_pseudoglauca|Chr4:13111959-13112012|TIR_73	Populus_pseudoglauca	Chr4	13111959	13112012	TIR	DNA/TcMar
Populus_pseudoglauca|Chr4:13112040-13112931|TIR_167	Populus_pseudoglauca	Chr4	13112040	13112931	TIR	DNA/PIF-Harbinger
Populus_pseudoglauca|Chr4:16503463-16503595|Denovo_Non_LTR_11	Populus_pseudoglauca	Chr4	16503463	16503595	TIR	DNA/hAT
Populus_pseudoglauca|Chr4:16503595-16503633|TIR_25	Populus_pseudoglauca	Chr4	16503595	16503633	TIR	DNA/other
Populus_pseudoglauca|Chr4:16507036-16507150|LTR_413-LTR	Populus_pseudoglauca	Chr4	16507036	16507150	LTR	LTR/Gypsy
Populus_pseudoglauca|Chr5:181173-181229|TIR_120	Populus_pseudoglauca	Chr5	181173	181229	TIR	DNA/hAT
Populus_pseudoglauca|Chr5:1076584-1077334|TIR_113	Populus_pseudoglauca	Chr5	1076584	1077334	TIR	DNA/PIF-Harbinger
Populus_pseudoglauca|Chr5:1080011-1080212|Denovo_Non_LTR_12	Populus_pseudoglauca	Chr5	1080011	1080212	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr5:1992274-1992391|TIR_51	Populus_pseudoglauca	Chr5	1992274	1992391	TIR	DNA/TcMar
Populus_pseudoglauca|Chr5:1995286-1995429|Denovo_Non_LTR_11	Populus_pseudoglauca	Chr5	1995286	1995429	TIR	DNA/hAT
Populus_pseudoglauca|Chr5:1995429-1995474|TIR_74	Populus_pseudoglauca	Chr5	1995429	1995474	TIR	DNA/hAT
Populus_pseudoglauca|Chr5:1995594-1995736|Denovo_Non_LTR_11	Populus_pseudoglauca	Chr5	1995594	1995736	TIR	DNA/hAT
Populus_pseudoglauca|Chr5:1995611-1995757|TIR_51	Populus_pseudoglauca	Chr5	1995611	1995757	TIR	DNA/TcMar
Populus_pseudoglauca|Chr5:1995736-1995757|TIR_25	Populus_pseudoglauca	Chr5	1995736	1995757	TIR	DNA/other
Populus_pseudoglauca|Chr5:3110756-3110854|TIR_8	Populus_pseudoglauca	Chr5	3110756	3110854	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr5:5227503-5227560|Homology_Non_LTR_2	Populus_pseudoglauca	Chr5	5227503	5227560	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr5:5227759-5227906|Denovo_Non_LTR_9	Populus_pseudoglauca	Chr5	5227759	5227906	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr5:5234718-5234905|LTR_1230-int	Populus_pseudoglauca	Chr5	5234718	5234905	LTR	LTR/Gypsy
Populus_pseudoglauca|Chr5:5459434-5459561|Homology_Non_LTR_2	Populus_pseudoglauca	Chr5	5459434	5459561	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr5:5459568-5459779|Denovo_Non_LTR_9	Populus_pseudoglauca	Chr5	5459568	5459779	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr5:5460554-5460693|TIR_165	Populus_pseudoglauca	Chr5	5460554	5460693	TIR	DNA/PIF-Harbinger
Populus_pseudoglauca|Chr5:7959150-7959737|LTR_1181-int	Populus_pseudoglauca	Chr5	7959150	7959737	LTR	LTR/Gypsy
Populus_pseudoglauca|Chr5:7959330-7959822|LTR_465-LTR	Populus_pseudoglauca	Chr5	7959330	7959822	LTR	LTR/Gypsy
Populus_pseudoglauca|Chr5:7960242-7960440|TIR_19	Populus_pseudoglauca	Chr5	7960242	7960440	TIR	DNA/PIF-Harbinger
Populus_pseudoglauca|Chr5:15936533-15936627|LTR_761-LTR	Populus_pseudoglauca	Chr5	15936533	15936627	LTR	LTR/Copia
Populus_pseudoglauca|Chr5:15937685-15937964|LTR_628-LTR	Populus_pseudoglauca	Chr5	15937685	15937964	LTR	LTR/Copia
Populus_pseudoglauca|Chr5:15937966-15939656|LTR_1307-int	Populus_pseudoglauca	Chr5	15937966	15939656	LTR	LTR/Copia
Populus_pseudoglauca|Chr5:16593119-16593290|Homology_Non_LTR_2	Populus_pseudoglauca	Chr5	16593119	16593290	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr5:16593315-16593404|Homology_Non_LTR_2	Populus_pseudoglauca	Chr5	16593315	16593404	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr5:16594038-16594147|Denovo_Non_LTR_11	Populus_pseudoglauca	Chr5	16594038	16594147	TIR	DNA/hAT
Populus_pseudoglauca|Chr5:16596486-16596714|TIR_164	Populus_pseudoglauca	Chr5	16596486	16596714	TIR	DNA/other
Populus_pseudoglauca|Chr5:16596886-16597154|TIR_9	Populus_pseudoglauca	Chr5	16596886	16597154	TIR	DNA/PIF-Harbinger
Populus_pseudoglauca|Chr5:16596896-16597206|TIR_55	Populus_pseudoglauca	Chr5	16596896	16597206	TIR	DNA/hAT
Populus_pseudoglauca|Chr5:17707303-17707379|TIR_82	Populus_pseudoglauca	Chr5	17707303	17707379	TIR	DNA/other
Populus_pseudoglauca|Chr5:17707618-17707719|Denovo_Non_LTR_14	Populus_pseudoglauca	Chr5	17707618	17707719	LTR	LTR/other
Populus_pseudoglauca|Chr5:20482211-20482232|TIR_104	Populus_pseudoglauca	Chr5	20482211	20482232	TIR	DNA/hAT
Populus_pseudoglauca|Chr5:20482232-20482303|TIR_25	Populus_pseudoglauca	Chr5	20482232	20482303	TIR	DNA/other
Populus_pseudoglauca|Chr6:1662273-1663041|LTR_1173-int	Populus_pseudoglauca	Chr6	1662273	1663041	LTR	LTR/Gypsy
Populus_pseudoglauca|Chr6:1667018-1669568|TIR_2	Populus_pseudoglauca	Chr6	1667018	1669568	TIR	DNA/CMC-EnSpm
Populus_pseudoglauca|Chr6:15091405-15091558|Denovo_Non_LTR_9	Populus_pseudoglauca	Chr6	15091405	15091558	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr7:401346-401696|LTR_1216-int	Populus_pseudoglauca	Chr7	401346	401696	LTR	LTR/Gypsy
Populus_pseudoglauca|Chr7:402542-402644|TIR_164	Populus_pseudoglauca	Chr7	402542	402644	TIR	DNA/other
Populus_pseudoglauca|Chr7:402645-402713|TIR_142	Populus_pseudoglauca	Chr7	402645	402713	TIR	DNA/CMC-EnSpm
Populus_pseudoglauca|Chr7:404348-404504|TIR_82	Populus_pseudoglauca	Chr7	404348	404504	TIR	DNA/other
Populus_pseudoglauca|Chr7:404996-405130|TIR_82	Populus_pseudoglauca	Chr7	404996	405130	TIR	DNA/other
Populus_pseudoglauca|Chr7:15112169-15112455|TIR_21	Populus_pseudoglauca	Chr7	15112169	15112455	TIR	DNA/TcMar
Populus_pseudoglauca|Chr7:15651567-15653385|TIR_10	Populus_pseudoglauca	Chr7	15651567	15653385	non-LTR	LINE/L1
Populus_pseudoglauca|Chr7:22137578-22137779|TIR_74	Populus_pseudoglauca	Chr7	22137578	22137779	TIR	DNA/hAT
Populus_pseudoglauca|Chr7:22430422-22430569|TIR_25	Populus_pseudoglauca	Chr7	22430422	22430569	TIR	DNA/other
Populus_pseudoglauca|Chr7:22430569-22430601|TIR_74	Populus_pseudoglauca	Chr7	22430569	22430601	TIR	DNA/hAT
Populus_pseudoglauca|Chr7:22432374-22433125|TIR_12	Populus_pseudoglauca	Chr7	22432374	22433125	TIR	DNA/PIF-Harbinger
Populus_pseudoglauca|Chr7:22445155-22445379|TIR_77	Populus_pseudoglauca	Chr7	22445155	22445379	TIR	DNA/PIF-Harbinger
Populus_pseudoglauca|Chr8:327227-327256|TIR_25	Populus_pseudoglauca	Chr8	327227	327256	TIR	DNA/other
Populus_pseudoglauca|Chr8:327256-327371|TIR_73	Populus_pseudoglauca	Chr8	327256	327371	TIR	DNA/TcMar
Populus_pseudoglauca|Chr8:328461-328511|TIR_74	Populus_pseudoglauca	Chr8	328461	328511	TIR	DNA/hAT
Populus_pseudoglauca|Chr8:328547-328600|Denovo_Non_LTR_7	Populus_pseudoglauca	Chr8	328547	328600	non-LTR	SINE/tRNA
Populus_pseudoglauca|Chr8:333085-333125|TIR_82	Populus_pseudoglauca	Chr8	333085	333125	TIR	DNA/other
Populus_pseudoglauca|Chr8:333129-333230|Denovo_Non_LTR_14	Populus_pseudoglauca	Chr8	333129	333230	LTR	LTR/other
Populus_pseudoglauca|Chr8:3013399-3013547|TIR_104	Populus_pseudoglauca	Chr8	3013399	3013547	TIR	DNA/hAT
Populus_qiongdaoensis|Chr1:6330650-6332207|LTR_811-int	Populus_qiongdaoensis	Chr1	6330650	6332207	LTR	LTR/Copia
Populus_qiongdaoensis|Chr1:6332201-6332235|LTR_811-int	Populus_qiongdaoensis	Chr1	6332201	6332235	LTR	LTR/Copia
Populus_qiongdaoensis|Chr1:6332232-6332801|LTR_811-int	Populus_qiongdaoensis	Chr1	6332232	6332801	LTR	LTR/Copia
Populus_qiongdaoensis|Chr1:6332775-6333041|LTR_811-int	Populus_qiongdaoensis	Chr1	6332775	6333041	LTR	LTR/Copia
Populus_qiongdaoensis|Chr1:6333035-6333069|LTR_811-int	Populus_qiongdaoensis	Chr1	6333035	6333069	LTR	LTR/Copia
Populus_qiongdaoensis|Chr1:6333066-6334472|LTR_811-int	Populus_qiongdaoensis	Chr1	6333066	6334472	LTR	LTR/Copia
Populus_qiongdaoensis|Chr1:6334474-6334773|LTR_337-LTR	Populus_qiongdaoensis	Chr1	6334474	6334773	LTR	LTR/Copia
Populus_qiongdaoensis|Chr1:6334773-6336598|LTR_801-int	Populus_qiongdaoensis	Chr1	6334773	6336598	LTR	LTR/Copia
Populus_qiongdaoensis|Chr1:45208970-45212911|LTR_773-int	Populus_qiongdaoensis	Chr1	45208970	45212911	LTR	LTR/Copia
Populus_qiongdaoensis|Chr1:45212920-45213267|LTR_448-LTR	Populus_qiongdaoensis	Chr1	45212920	45213267	LTR	LTR/Copia
Populus_qiongdaoensis|Chr10:2442536-2443253|LTR_196-LTR	Populus_qiongdaoensis	Chr10	2442536	2443253	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr10:2444621-2445037|LTR_338-LTR	Populus_qiongdaoensis	Chr10	2444621	2445037	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr10:2445015-2445215|LTR_581-int	Populus_qiongdaoensis	Chr10	2445015	2445215	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr10:2446143-2446159|LTR_581-int	Populus_qiongdaoensis	Chr10	2446143	2446159	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr10:2446185-2446738|LTR_581-int	Populus_qiongdaoensis	Chr10	2446185	2446738	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr10:11732525-11732668|LTR_586-int	Populus_qiongdaoensis	Chr10	11732525	11732668	LTR	LTR/Copia
Populus_qiongdaoensis|Chr10:12674185-12674356|LTR_586-int	Populus_qiongdaoensis	Chr10	12674185	12674356	LTR	LTR/Copia
Populus_qiongdaoensis|Chr10:20991455-20991656|LTR_586-int	Populus_qiongdaoensis	Chr10	20991455	20991656	LTR	LTR/Copia
Populus_qiongdaoensis|Chr11:829295-829451|LTR_581-int	Populus_qiongdaoensis	Chr11	829295	829451	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr11:829944-830149|LTR_748-int	Populus_qiongdaoensis	Chr11	829944	830149	LTR	LTR/Copia
Populus_qiongdaoensis|Chr11:830145-830324|LTR_658-int	Populus_qiongdaoensis	Chr11	830145	830324	LTR	LTR/Copia
Populus_qiongdaoensis|Chr11:830166-830351|LTR_155-LTR	Populus_qiongdaoensis	Chr11	830166	830351	TIR	DNA/TcMar
Populus_qiongdaoensis|Chr11:830167-830477|LTR_748-int	Populus_qiongdaoensis	Chr11	830167	830477	LTR	LTR/Copia
Populus_qiongdaoensis|Chr11:830204-830936|LTR_581-int	Populus_qiongdaoensis	Chr11	830204	830936	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr11:830999-831128|LTR_688-int	Populus_qiongdaoensis	Chr11	830999	831128	LTR	LTR/Copia
Populus_qiongdaoensis|Chr11:831878-832250|LTR_581-int	Populus_qiongdaoensis	Chr11	831878	832250	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr11:832436-832575|LTR_823-int	Populus_qiongdaoensis	Chr11	832436	832575	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr11:833774-835137|LTR_710-int	Populus_qiongdaoensis	Chr11	833774	835137	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr11:1634857-1634880|LTR_710-int	Populus_qiongdaoensis	Chr11	1634857	1634880	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr11:1634880-1634995|LTR_586-int	Populus_qiongdaoensis	Chr11	1634880	1634995	LTR	LTR/Copia
Populus_qiongdaoensis|Chr11:1634995-1635022|LTR_710-int	Populus_qiongdaoensis	Chr11	1634995	1635022	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr11:1635372-1637022|LTR_519-int	Populus_qiongdaoensis	Chr11	1635372	1637022	LTR	LTR/Copia
Populus_qiongdaoensis|Chr11:3970169-3970344|LTR_586-int	Populus_qiongdaoensis	Chr11	3970169	3970344	LTR	LTR/Copia
Populus_qiongdaoensis|Chr11:3970358-3970488|LTR_586-int	Populus_qiongdaoensis	Chr11	3970358	3970488	LTR	LTR/Copia
Populus_qiongdaoensis|Chr11:3973166-3973289|Homology_Non_LTR_1	Populus_qiongdaoensis	Chr11	3973166	3973289	non-LTR	SINE/tRNA
Populus_qiongdaoensis|Chr11:8238819-8238907|LTR_586-int	Populus_qiongdaoensis	Chr11	8238819	8238907	LTR	LTR/Copia
Populus_qiongdaoensis|Chr13:11353900-11354090|LTR_630-int	Populus_qiongdaoensis	Chr13	11353900	11354090	LTR	LTR/Copia
Populus_qiongdaoensis|Chr13:11356134-11356473|LTR_409-LTR	Populus_qiongdaoensis	Chr13	11356134	11356473	LTR	LTR/Copia
Populus_qiongdaoensis|Chr13:11356658-11356793|LTR_586-int	Populus_qiongdaoensis	Chr13	11356658	11356793	LTR	LTR/Copia
Populus_qiongdaoensis|Chr13:11356793-11356814|LTR_710-int	Populus_qiongdaoensis	Chr13	11356793	11356814	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr15:3970369-3970475|LTR_710-int	Populus_qiongdaoensis	Chr15	3970369	3970475	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr15:4698798-4699003|LTR_196-LTR	Populus_qiongdaoensis	Chr15	4698798	4699003	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr15:4699168-4699442|LTR_196-LTR	Populus_qiongdaoensis	Chr15	4699168	4699442	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr15:4981508-4981612|LTR_586-int	Populus_qiongdaoensis	Chr15	4981508	4981612	LTR	LTR/Copia
Populus_qiongdaoensis|Chr15:4981612-4981623|LTR_710-int	Populus_qiongdaoensis	Chr15	4981612	4981623	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr15:4982306-4982450|LTR_257-LTR	Populus_qiongdaoensis	Chr15	4982306	4982450	LTR	LTR/Copia
Populus_qiongdaoensis|Chr15:4982426-4982650|LTR_778-int	Populus_qiongdaoensis	Chr15	4982426	4982650	LTR	LTR/Copia
Populus_qiongdaoensis|Chr15:8724070-8724242|LTR_710-int	Populus_qiongdaoensis	Chr15	8724070	8724242	LTR	LTR/Gypsy
Populus_qiongdaoensis|Chr15:8725032-8725181|Homology_Non_LTR_1	Populus_qiongdaoensis	Chr15	8725032	8725181	non-LTR	SINE/tRNA
